"","ensembl_gene_id","external_gene_name","log2FoldChange.04h_RNA","log2FoldChange.08h_RNA","log2FoldChange.14h_RNA","padj.04h_RNA","padj.08h_RNA","padj.14h_RNA","cluster"
"5747","ENSG00000124006","OBSL1",0.0233429295531133,-0.617964915973585,-2.28387246516829,0.957732221700265,0.000228226309274813,4.51692058817752e-25,"4"
"5748","ENSG00000162614","NEXN",-0.0462226782764006,-0.837764262012373,-1.17060519473832,0.870408232902813,8.22287305043585e-11,2.06871676984486e-18,"4"
"5749","ENSG00000175711","B3GNTL1",-0.0884493572374599,-0.69045213750355,-2.64238635616841,0.83788662483209,0.126332968355924,8.80931143673637e-05,"4"
"5750","ENSG00000166435","XRRA1",-0.140703994229503,-0.666173025887716,-1.38862396221901,0.690649009070547,0.00858478468232531,4.4128887830707e-07,"4"
"5751","ENSG00000143344","RGL1",1.27828653966892,1.60576448407013,0.563380139498001,1.92044286952731e-12,5.88184731023622e-20,0.00505005711109452,"3"
"5752","ENSG00000005882","PDK2",0.0428885356284395,-0.892086480580062,-1.90150830654825,0.931801161582904,0.00128871334737051,7.07927140210751e-09,"4"
"5753","ENSG00000115884","SDC1",0.0171025549258002,-0.326551524868014,-1.41902427966301,0.960760453878715,0.0097568201339708,1.47346468494292e-25,"4"
"5754","ENSG00000143878","RHOB",-1.33470066694438,0.483766783616007,2.39103669462005,6.06785675943423e-60,5.65015987936478e-11,1.32969064183836e-270,"3"
"5755","ENSG00000162613","FUBP1",0.0782703631874375,0.871237360412397,1.9002866135149,0.619480771301862,9.4091532598177e-28,1.980799249932e-134,"3"
"5756","ENSG00000131389","SLC6A6",-0.103061166422224,-1.13308060779112,-3.24543512816853,0.578915090965026,6.95449902463097e-24,8.96927295974167e-82,"5"
"5757","ENSG00000108819","PPP1R9B",-0.78820589093209,-2.19176956711551,-2.15636057482763,3.28852222285425e-06,1.39663631914145e-32,2.06877532579869e-29,"5"
"5758","ENSG00000162241","SLC25A45",-0.101216546279031,-0.945964363453177,-1.63027674238384,0.804098966938738,0.0548057790169694,0.00466614076080361,"4"
"5759","ENSG00000138433","CIR1",0.0643408904003176,1.0772052540852,2.68673497187174,0.859920232441288,5.88334068596354e-11,6.22488424480401e-69,"3"
"5760","ENSG00000206560","ANKRD28",-0.220995473586274,-1.79937360981034,-1.32324530125633,0.00822356117735832,1.09566452578837e-125,5.00464193320877e-70,"4"
"5761","ENSG00000049247","UTS2",3.18394080126184,7.22794545160526,8.16030367617719,0.0127801875643121,1.21180985095387e-07,1.76064189189031e-09,"1"
"5762","ENSG00000132849","PATJ",-0.0563850731612775,0.309192739212815,1.44723865780925,0.907585314622407,0.445151679884359,1.85149884839676e-05,"3"
"5763","ENSG00000175224","ATG13",0.0793290695713298,0.482340485103766,1.92547659510771,0.657364687736056,1.70020402168631e-07,1.81981245359708e-117,"3"
"5764","ENSG00000138496","PARP9",0.857159967687265,1.43820636866044,-0.259993168070035,3.88188375029367e-07,9.08702026846118e-20,0.216613727930037,"3"
"5765","ENSG00000015532","XYLT2",-0.152898144767547,-0.971833999668519,-2.29438455933086,0.477539825705685,6.55910045028508e-11,2.12512945067267e-34,"4"
"5766","ENSG00000184307","ZDHHC23",0.01322180057643,1.86191139368612,3.55443695869607,0.970282381084186,0.0115958282810058,3.78271959151576e-06,"2"
"5767","ENSG00000133816","MICAL2",0.0522562768028266,-0.986333949314964,-2.83398539885863,0.726510759086316,2.65591645430531e-40,2.78964828926685e-194,"4"
"5768","ENSG00000117569","PTBP2",-0.0289634893154988,0.416862674907784,1.6763027338794,0.950706966118428,0.0401585744223186,5.85820015629402e-22,"3"
"5769","ENSG00000163539","CLASP2",0.475382467852467,1.27439270222219,0.67288390671402,1.3616477690077e-05,1.12689183816494e-38,1.1828216314765e-10,"3"
"5770","ENSG00000186174","BCL9L",-1.01825120686197,-4.05452491062885,-4.68643588006579,1.12060155024735e-06,3.78598891841627e-32,3.11439041866027e-25,"5"
"5771","ENSG00000166926","MS4A6E",0.0739699419097335,3.59449573652366,5.10102631443413,0.549418303812533,0.0067160801556806,0.000433749201283113,"2"
"5772","ENSG00000182053","TRIM49B",1.31609442580113,3.53502629502715,4.39367867343482,1.38997027150031e-08,1.82609418177455e-68,1.50380621460613e-107,"2"
"5773","ENSG00000058668","ATP2B4",-0.0470812068478662,-1.10460214063503,-3.09053760514033,0.855638677053498,9.67473917546388e-21,7.9226807390577e-79,"5"
"5774","ENSG00000150433","TMEM218",0.10113994897131,-0.542505505563965,-1.39653208579133,0.791820942697755,0.0366361667908179,1.23535028933456e-06,"4"
"5775","ENSG00000146872","TLK2",-0.0912616737222739,0.285389332245761,1.97780683631643,0.735818973141107,0.0575740857981994,3.80969014299681e-59,"3"
"5776","ENSG00000116726","PRAMEF12",3.26825580043309,7.58174330237769,9.25418105785016,2.97726759749003e-87,0,0,"1"
"5777","ENSG00000011405","PIK3C2A",-0.135840735846187,-0.0624372474118273,1.34731873652601,0.434971098433613,0.663315138032954,3.74040304575096e-40,"3"
"5778","ENSG00000168386","FILIP1L",1.30950707628738,-0.309894752138357,0.786431403458095,8.76348737364212e-11,0.238936020873002,0.000228485428040483,"3"
"5779","ENSG00000162980","ARL5A",0.112076142293706,-0.386457987097078,-1.00863625708576,0.648836044905701,0.0117940278943633,1.31751778662852e-10,"4"
"5780","ENSG00000019485","PRDM11",-0.0953867979997559,-1.370821601467,-2.34103627402333,0.811313330536554,0.010597775430933,0.000477919735103639,"4"
"5781","ENSG00000183624","HMCES",-0.191438036082414,-1.48305072115618,-1.33442647721811,0.525600289907745,2.53896778373267e-09,1.48325356610063e-07,"4"
"5782","ENSG00000115935","WIPF1",0.355150187906364,0.330807503653432,-1.05315350783079,0.0180837548425869,0.0209172029064431,1.02312405349771e-11,"4"
"5783","ENSG00000171680","PLEKHG5",-0.303797391139273,-1.5606049259759,-1.25693204605769,0.354628756213921,0.00706659996006423,0.0258342185661125,"4"
"5784","ENSG00000184897","H1-10",-0.084735708747542,-1.12878577689496,-1.81369351283131,0.847818238796572,0.000291179278263501,1.3579099368602e-07,"4"
"5785","ENSG00000163913","IFT122",-0.0551790222175833,-0.496017127584117,-1.72337305622855,0.888043810934645,0.0187058424116553,1.74556612876018e-12,"4"
"5786","ENSG00000075391","RASAL2",0.153753849769195,-2.07841412405496,-2.31111670040234,0.446204209343859,1.28784990398676e-37,3.79848966300485e-38,"5"
"5787","ENSG00000161682","FAM171A2",-0.320247683204666,-2.17119256322529,-1.33683473825229,0.354707450594509,2.67580501189394e-05,0.00380481350749419,"4"
"5788","ENSG00000065911","MTHFD2",-0.228304585908895,0.694757077003356,2.17082411847409,0.0507815585764647,4.96396630400132e-15,4.13501256155799e-152,"3"
"5789","ENSG00000004399","PLXND1",-0.159477261102782,-1.06761623213289,-2.56441125826235,0.321934818692967,1.52654846784814e-20,2.45843833713897e-70,"4"
"5790","ENSG00000275066","SYNRG",0.179619383760863,0.1984705737179,1.48199420370509,0.440500637647203,0.297274836753156,2.48397260646288e-23,"3"
"5791","ENSG00000182923","CEP63",0.25606249742468,-0.0745283903719734,-1.36027563476184,0.240691308743668,0.755158857178805,9.96422453870319e-11,"4"
"5792","ENSG00000221978","CCNL2",0.201463645416549,0.920370016367201,1.22580247439118,0.339817841912141,1.68137701795993e-10,6.62166098220446e-18,"3"
"5793","ENSG00000278053","DDX52",0.135514282500267,0.556274349985743,2.37636302690269,0.485635224787391,3.74113921117794e-06,7.88766974882358e-110,"3"
"5794","ENSG00000135776","ABCB10",-0.243106891031143,-0.653947789615566,-2.1630735846692,0.305022377399761,0.000747892344465112,1.89094676834673e-18,"4"
"5795","ENSG00000169914","OTUD3",0.519591340633921,1.87166291498916,2.12394025950434,0.00507960693702766,2.9777435639729e-33,2.13600783522306e-42,"3"
"5796","ENSG00000181555","SETD2",-0.208880787614754,0.283337446151516,1.19800607464227,0.0657466790824262,0.00240502209012744,2.42011983438056e-46,"3"
"5797","ENSG00000079277","MKNK1",-0.462205518302253,-1.1826579065693,-0.197552803355777,0.0942501506826247,2.60960564021679e-05,0.500137765178733,"4"
"5798","ENSG00000132589","FLOT2",-0.167302936303117,-0.666329472405725,-1.61049906386986,0.469370755444318,4.53047554658969e-05,1.00419982165024e-18,"4"
"5799","ENSG00000142961","MOB3C",-0.420189894816804,-0.981746235032816,-2.46184692356912,0.208755194714995,0.00805973854878216,6.39700408560787e-07,"4"
"5800","ENSG00000117408","IPO13",-0.0381091026090584,-0.753449902606986,-2.02688420847453,0.906874104942623,7.1489723578192e-07,6.83866753034814e-27,"4"
"5801","ENSG00000135912","TTLL4",0.0410318116548696,1.20907780831796,1.38276477080729,0.920137754987524,8.12902813871537e-13,2.4326157434621e-16,"3"
"5802","ENSG00000087152","ATXN7L3",-0.783348610739497,-1.52705690026648,-1.45239848389089,3.65426898965001e-09,3.04271062700237e-28,2.61937367340083e-24,"4"
"5803","ENSG00000161513","FDXR",-0.231759876001264,-0.467677041196397,-1.57414687451408,0.412478264332079,0.0501406327295951,2.20594881870837e-09,"4"
"5804","ENSG00000185962","LCE3A",-0.169534665248143,-1.37515475405411,-5.21099681955001,0.547245916677018,0.0429555274091238,0.000201202282695765,"5"
"5805","ENSG00000204501","PRAMEF15",1.05869186411195,5.53532610906905,7.81070631289643,0.0438378491194522,2.52599163400396e-28,6.54791308611281e-56,"1"
"5806","ENSG00000204481","PRAMEF14",3.58158198150327,7.15649401488064,8.61381639491231,3.19702989325938e-53,1.64832920795506e-226,0,"1"
"5807","ENSG00000204480","PRAMEF19",-0.00273780443796332,1.12645989737654,6.82426516043789,0.980123154557033,0.0843827581332243,3.72741143348089e-06,"2"
"5808","ENSG00000204479","PRAMEF17",-0.00277746838597829,0.737064922210839,6.76800211667107,0.980123154557033,0.165680701230885,5.86080304603209e-06,"2"
"5809","ENSG00000204478","PRAMEF20",1.12917677014864,5.34698872650609,7.24270382609931,0.000983402920352807,1.34609790859844e-80,1.17691726463402e-149,"1"
"5810","ENSG00000228594","FNDC10",0.00213676697273577,-0.195782020562895,-1.37384531500845,0.997867239879727,0.539402908567232,1.57705337935263e-05,"4"
"5811","ENSG00000189339","SLC35E2B",-0.205590293245627,-1.0725615952841,-0.592276800022818,0.395174872187746,1.5550799104669e-08,0.00181492296789287,"4"
"5812","ENSG00000109089","CDR2L",-0.606766440908719,-2.32361438908863,-3.09953333972688,0.0010502771098912,2.47016789501236e-28,3.78089314137739e-32,"5"
"5813","ENSG00000008130","NADK",-0.230432116501757,-0.795747252375212,-1.19211708623471,0.195896564016567,4.81835479438189e-08,3.2949173140092e-14,"4"
"5814","ENSG00000214694","ARHGEF33",0.00258661415513719,0.211226893935716,3.96171463004356,0.980123154557033,0.646924689808956,0.00145239202339683,"2"
"5815","ENSG00000163040","CCDC74A",0.0748850039618102,-0.495761332237951,-1.60239842283515,0.868423061875955,0.273008273740707,0.00304594909915191,"4"
"5816","ENSG00000170004","CHD3",-0.118254273902615,-0.2090784936164,-1.02207087751103,0.471452851295315,0.0662706562828125,4.90561163969054e-22,"4"
"5817","ENSG00000204634","TBC1D8",0.018934935295322,0.440339581821643,2.48631048200751,0.974469681295077,0.135324042371545,3.72409213545032e-25,"3"
"5818","ENSG00000182795","C1orf116",-0.136413338630024,0.637770554411269,2.61752019951653,0.249536026370506,0.302709804444474,0.00304787799261555,"3"
"5819","ENSG00000198890","PRMT6",0.107825280410932,0.14068812463711,-1.11539232572583,0.664844449916654,0.40260159371583,1.19735563208661e-11,"4"
"5820","ENSG00000108839","ALOX12",0.181278394348864,0.416968817609588,2.07224197490588,0.497327901645347,0.481825223057074,0.00186185281409404,"3"
"5821","ENSG00000118257","NRP2",-0.00848752145961407,-0.566415254834713,-1.72036454245438,0.983391100444019,5.35768088933818e-07,6.06489715775219e-42,"4"
"5822","ENSG00000132535","DLG4",-0.0807896425163759,-0.429956073411966,-1.10910909297597,0.814776687806684,0.0375003486168299,2.3853661830529e-07,"4"
"5823","ENSG00000085840","ORC1",-0.0411473375058904,-1.09668045315553,-0.866458372814003,0.926501179834245,3.20118641281175e-06,0.000273650710531999,"4"
"5824","ENSG00000143751","SDE2",0.326079587600348,1.48495598707004,1.67886871167488,0.0263244826796782,1.33658215946872e-37,2.18444105510085e-47,"3"
"5825","ENSG00000163041","H3-3A",0.192102521464964,1.06465290323987,1.77515883490593,0.602357311304533,0.00109840259209311,1.23069177772397e-08,"3"
"5826","ENSG00000182827","ACBD3",0.224683622114463,1.00893954657161,1.12607716278604,0.108340202371251,5.48382702253905e-22,5.96798099948998e-27,"3"
"5827","ENSG00000185155","MIXL1",0.0752651603560842,3.02781808336836,5.78271808847205,0.539328656244395,0.0129334906105536,7.52929128526201e-05,"2"
"5828","ENSG00000143748","NVL",-0.247091868894004,-0.0228334515506072,1.22869731096376,0.352975741144297,0.934682885378552,6.84126804156874e-11,"3"
"5829","ENSG00000163909","HEYL",-1.27078844027269,-2.24295503946757,-1.97664214137027,1.70879785513924e-13,6.86968672787969e-32,9.56114603011043e-25,"5"
"5830","ENSG00000135905","DOCK10",0.539848455734777,-0.0993526965292608,-1.00747805807103,1.53149428322883e-07,0.436248706366692,5.53893948197271e-18,"4"
"5831","ENSG00000144579","CTDSP1",-0.708602370546993,-2.2201348671003,-3.78093548752922,2.27320733206493e-10,9.03245559530129e-69,7.32078400303854e-91,"5"
"5832","ENSG00000143457","GOLPH3L",0.869840254967372,0.56895349031793,1.37829297884213,9.82443413805659e-07,0.00209163667069208,3.60948630164762e-16,"3"
"5833","ENSG00000040633","PHF23",-1.62639703073782,-1.39520124395345,-1.90291678035606,8.08074724046207e-21,1.60759360419196e-16,6.86843591491688e-24,"4"
"5834","ENSG00000143793","C1orf35",-0.134165236215291,-0.338879089355596,-1.00414733050952,0.718926765416406,0.248448053110019,0.000616488580896387,"4"
"5835","ENSG00000197223","C1D",0.0712057028255179,0.982136178408237,1.5984027095225,0.875066922279636,0.000193907101909736,3.05243222906425e-10,"3"
"5836","ENSG00000168159","RNF187",-0.0475202081325631,-0.39775212376831,-1.44485631576282,0.858848302306621,0.0011645575278296,1.04322713069331e-27,"4"
"5837","ENSG00000001460","STPG1",0.637998914370533,-0.111750857555344,1.32981237823886,0.0642194131653585,0.822952050585615,0.000102513873823652,"3"
"5838","ENSG00000117602","RCAN3",0.0868276450327196,1.076055197789,1.54375481383933,0.822147073828631,3.74825058245447e-08,6.48880101117565e-16,"3"
"5839","ENSG00000177606","JUN",-1.35729424769391,0.369789811877602,1.81969890986627,8.64878541942058e-28,0.00115204662481471,1.81387995949095e-71,"3"
"5840","ENSG00000162923","WDR26",0.228756015403072,0.400510200949276,1.18378780722072,0.0887396465965491,0.000296827376985725,5.96165132178894e-31,"3"
"5841","ENSG00000168792","ABHD15",-0.14984752174487,-1.41224711092951,-0.649558379677533,0.700678366598921,0.00328969823663061,0.148218566829617,"4"
"5842","ENSG00000084652","TXLNA",-0.412789481392977,-0.871729955079322,-1.95588712501166,1.31280357489475e-05,1.09369553250324e-21,2.13613478071124e-78,"4"
"5843","ENSG00000108262","GIT1",-0.409872819400767,-1.42836658122441,-1.80119932032774,0.0125840607911894,3.09752159300445e-19,3.98753833814434e-25,"4"
"5844","ENSG00000198720","ANKRD13B",-0.107359543473803,-1.31839727396608,-2.10358451769858,0.797978145608397,0.000239807019810448,1.09541311825437e-06,"4"
"5845","ENSG00000134248","LAMTOR5",0.150128806488003,0.724493324764666,1.18453335195286,0.365456447867067,7.7063903311446e-12,1.30682747316697e-30,"3"
"5846","ENSG00000198492","YTHDF2",-0.406398623726034,0.50203778261444,1.9138820298246,0.00183975891791387,1.12074752454623e-05,2.3537871189634e-76,"3"
"5847","ENSG00000116353","MECR",-0.0363880830344096,-0.247603513374734,-1.31733338715676,0.932547042263302,0.26159102235429,5.39714330209788e-09,"4"
"5848","ENSG00000136630","HLX",1.9494424295908,1.25369509652224,0.220354574715034,1.08428993344474e-07,0.000666674177180056,0.624242721741249,"3"
"5849","ENSG00000175866","BAIAP2",0.0912212663101551,-2.04921087849892,0.961786010768426,0.836032954367414,2.69171742480235e-06,0.00118459259379928,"4"
"5850","ENSG00000162817","C1orf115",-0.141909910840528,2.97155384430224,4.62666083507709,0.37788515661872,5.50163581208547e-05,2.16683096231813e-10,"2"
"5851","ENSG00000117593","DARS2",0.0473032635685467,-0.416926548213701,-1.06823371129915,0.895832887599389,0.0239313390627101,3.26283643870795e-08,"4"
"5852","ENSG00000153094","BCL2L11",-0.0873092020609113,0.236902162089559,2.86611385549805,0.845552334239149,0.576075257679824,2.03083581112415e-20,"3"
"5853","ENSG00000185278","ZBTB37",-0.44032056806472,-1.44956892034268,-1.85647096411518,0.0186992539042214,8.67591429680887e-15,5.70502661832533e-19,"4"
"5854","ENSG00000135870","RC3H1",0.0457642810904349,1.26729274627845,2.72067457693347,0.828148318411079,1.02050462195132e-50,8.02688428497792e-246,"3"
"5855","ENSG00000170425","ADORA2B",-0.61498651326149,-2.3558050742396,-2.10675686534273,0.0381941300484397,6.60617517299711e-11,6.7865916818924e-09,"5"
"5856","ENSG00000118965","WDR35",0.00987289359476974,-0.974058394758041,-1.36682501929886,0.982572934738948,2.44319550377137e-05,5.59489950021932e-08,"4"
"5857","ENSG00000196689","TRPV1",-0.0893137265300254,-1.23471903949952,-3.4411792149278,0.790108378520888,0.0588950318359577,0.00263173909023861,"5"
"5858","ENSG00000197852","INKA2",-0.912782059463346,-2.8732827364843,-1.56930312991467,0.030700312635327,8.0472325946389e-07,0.000927154952032891,"5"
"5859","ENSG00000143256","PFDN2",0.124157721436942,0.690861046099316,1.13762095954458,0.715708333064871,0.000836573492162084,9.5069152893785e-09,"3"
"5860","ENSG00000108395","TRIM37",0.206868293768498,0.997284974829605,1.55845742910172,0.198174810079868,1.5082995520306e-18,5.6464044772696e-45,"3"
"5861","ENSG00000174574","AKIRIN1",-0.116704537581321,0.997782010841904,1.68903519748881,0.559670185608965,6.49744063969612e-20,7.14306092106192e-57,"3"
"5862","ENSG00000175155","YPEL2",0.414253405902783,1.32533643562081,2.57311568202999,0.106673031498018,1.23200866634296e-09,5.48024354223703e-36,"3"
"5863","ENSG00000143515","ATP8B2",-0.149273883488924,-0.943868195403755,-1.01351435364841,0.335694286422266,1.04458942994134e-17,8.40900520310907e-19,"4"
"5864","ENSG00000160712","IL6R",-0.10449513141072,-0.291044969329917,3.94949953005474,0.391431201056477,0.553935395043609,7.51633185693848e-05,"3"
"5865","ENSG00000143252","SDHC",-0.126721298198666,-0.574994004718569,-1.78069870472789,0.726510768851041,0.0239859172659978,1.3801298621031e-09,"4"
"5866","ENSG00000169604","ANTXR1",0.0613381259251671,-0.326094955809446,-1.31969559544272,0.584856302345785,8.9951489751734e-08,1.55650299083065e-103,"4"
"5867","ENSG00000176155","CCDC57",-0.137789093521861,-0.77249063164077,-1.42535055734511,0.728302978220252,0.0202501398460163,0.000113437985773279,"4"
"5868","ENSG00000117450","PRDX1",0.172506415490549,0.977163370822308,1.86625664653666,0.139097822325387,4.80252899252452e-32,2.20700509703571e-118,"3"
"5869","ENSG00000132780","NASP",-0.026924585059444,-0.21170936654345,1.09852100979962,0.923010525637606,0.0522555530469779,1.86158864754914e-33,"3"
"5870","ENSG00000212724","KRTAP2-3",-0.708611328960636,-2.71960058360686,-1.66876035646155,0.0985354560802151,0.000199605276869211,0.00594338165745446,"5"
"5871","ENSG00000172716","SLFN11",-0.25907900972058,-1.08428448240661,-0.378326457974926,0.376314857396352,3.1476157551802e-05,0.153202869224418,"4"
"5872","ENSG00000115267","IFIH1",0.911488779950295,0.325343714040896,-1.68310228369146,0.0204085922290144,0.471800921576462,0.00413862013849329,"4"
"5873","ENSG00000159592","GPBP1L1",0.113805912555092,0.786622601660003,1.59806023466631,0.417759968774626,1.76613189895615e-20,3.17033402644038e-85,"3"
"5874","ENSG00000162998","FRZB",0.175153659630657,2.05340620640609,2.75859428879892,0.621824315267939,3.47630680688764e-06,2.24223073578941e-10,"2"
"5875","ENSG00000141219","C17orf80",0.0412506398431377,-0.220826429322724,-1.01139831089838,0.911318892760299,0.266893321279749,1.56964505470454e-07,"4"
"5876","ENSG00000072310","SREBF1",-0.250918219171289,-1.5933752520156,-2.15312439467775,0.335986254137162,3.27461780533543e-12,1.55085715015323e-16,"4"
"5877","ENSG00000143390","RFX5",-0.168964353386231,-0.981468592267804,-1.50760475832962,0.450404435989895,1.43736731475265e-09,5.44457881331156e-17,"4"
"5878","ENSG00000085433","WDR47",-0.318455161212334,1.22534982352448,3.33752598756471,0.0586380939717212,1.01436091900011e-22,3.39701965394052e-179,"2"
"5879","ENSG00000167549","CORO6",0.0198843596579007,-0.464213526351224,-1.98077424534577,0.974508174244507,0.20082137218047,7.69650591501264e-06,"4"
"5880","ENSG00000188295","ZNF669",0.094907584286104,-0.11957055965332,1.27380258937648,0.825827426267507,0.764686671567742,4.93001989522774e-06,"3"
"5881","ENSG00000117155","SSX2IP",0.221535434255051,0.88064271492954,1.56103151703815,0.33131976266884,6.09189611813426e-08,1.23648825985831e-23,"3"
"5882","ENSG00000162929","KIAA1841",-0.0987267296390864,-1.34344199390105,-1.85464827891196,0.804368283891919,2.84446689151365e-06,1.47834487778407e-08,"4"
"5883","ENSG00000169905","TOR1AIP2",0.0241987652499518,0.335673969572948,1.33953964518314,0.887189199088972,6.27653584054009e-07,3.22468291887493e-101,"3"
"5884","ENSG00000123609","NMI",0.740913714854659,1.058117567476,0.451040045352357,0.00828021199664951,7.4928144042213e-05,0.132787584803066,"3"
"5885","ENSG00000123610","TNFAIP6",1.79459674748639,3.46785303610817,5.13125601680274,5.8525917282073e-21,2.2914988736268e-87,6.29798038073536e-199,"2"
"5886","ENSG00000080345","RIF1",0.253741785192484,0.434568168157256,1.18681651932795,0.0145881062484298,1.30246411448369e-06,1.7787895635129e-44,"3"
"5887","ENSG00000116514","RNF19B",-1.22716752846009,1.32698246605221,3.43793955224628,1.61802213421102e-07,3.43629330120816e-16,7.17696718811375e-118,"2"
"5888","ENSG00000162419","GMEB1",-0.186622509066515,-0.726996824462311,-1.26368110461119,0.536494004803254,0.00170166074490445,3.60462572777827e-07,"4"
"5889","ENSG00000197872","CYRIA",0.0774725913135049,-0.644465623920794,-2.27271027885661,0.86428812290047,0.0541572065799433,4.56750644512027e-07,"4"
"5890","ENSG00000196843","ARID5A",-1.19044847426364,-0.238988030843556,0.672922091097918,3.34612918597701e-06,0.373408810761588,0.00234493634383423,"3"
"5891","ENSG00000197147","LRRC8B",1.88946780715451,3.95189701651317,4.42745844985677,5.70458928959717e-29,3.74727383091467e-142,2.95831304719947e-179,"2"
"5892","ENSG00000158158","CNNM4",0.110374711811872,1.90672531984847,3.86093165396725,0.767437975356885,1.12587740513036e-22,5.2217602803969e-99,"2"
"5893","ENSG00000117152","RGS4",1.377843391878,2.0174076334599,1.91607190816944,1.02527162349725e-102,1.90979237746414e-222,1.79923265102837e-199,"3"
"5894","ENSG00000168758","SEMA4C",-2.16477610896281,-2.88102813035586,-2.49256863815919,3.44269896418024e-28,1.71228424945685e-40,2.47080712960915e-31,"5"
"5895","ENSG00000124831","LRRFIP1",-0.111392724625308,-1.38196533829178,-1.59061628939824,0.388515002050332,9.88852004169278e-56,1.8201476365889e-64,"4"
"5896","ENSG00000143337","TOR1AIP1",-0.231102304666025,0.235192668968397,2.21603861244078,0.0665499273730489,0.0293761543611888,1.34464195955307e-138,"3"
"5897","ENSG00000123983","ACSL3",0.103515452601495,0.871241856538782,1.7856591305042,0.377304583798052,3.02066678557738e-34,2.19668623876098e-147,"3"
"5898","ENSG00000133216","EPHB2",0.206765876713318,-0.809749781180419,-1.62641961549663,0.540147691433327,0.00858213995162332,5.25046182578582e-06,"4"
"5899","ENSG00000143183","TMCO1",0.0438682907170624,0.671295117904048,1.26547853798102,0.840654701268861,1.0178965354711e-13,9.42386180875329e-48,"3"
"5900","ENSG00000142794","NBPF3",-0.25765897601851,-1.09833084476278,-1.05002128918525,0.392480716891508,7.23570085283791e-05,0.000235919324713773,"4"
"5901","ENSG00000162390","ACOT11",-0.274813986234202,-2.03276228050404,-3.2855316186159,0.424473521391428,4.37298632281978e-06,1.25400034059376e-07,"5"
"5902","ENSG00000082898","XPO1",-0.295976645757692,-1.3889057289149,-1.11218470037031,0.0024127758617161,4.57240725350809e-53,2.66770056144401e-34,"4"
"5903","ENSG00000115290","GRB14",0.205243470816522,2.10190377777451,3.87698542438522,0.297260642660478,0.0293471514814539,0.00037759661466941,"2"
"5904","ENSG00000159023","EPB41",0.31361666546522,2.25065237871761,5.78234818360473,0.116255011418754,0.0235145192648959,1.62487816157119e-06,"2"
"5905","ENSG00000082438","COBLL1",1.02261763754573,2.10359744521504,1.81627418354695,3.32394299806384e-09,2.0414656716499e-40,4.76730470591086e-29,"3"
"5906","ENSG00000155754","C2CD6",2.10393754175259,3.63781677440263,4.68755163240483,0.000354977126946539,2.70166937891917e-11,1.94202480060473e-18,"2"
"5907","ENSG00000155755","TMEM237",0.0689319319074692,-0.182180096871986,-1.01735157512598,0.743080639592521,0.122787323076182,2.21440639691981e-19,"4"
"5908","ENSG00000116525","TRIM62",-0.6628920279308,-3.12326302910901,-2.70776332912858,0.0208814024200157,3.14546495294033e-15,2.42526628401859e-12,"5"
"5909","ENSG00000163131","CTSS",0.396948912543559,0.925738730221918,1.42927619246673,0.256042068395365,0.0232815047384962,0.000354530126765949,"3"
"5910","ENSG00000138395","CDK15",-0.0421305790432342,-0.793270385735443,-2.21494442429847,0.932693626289067,0.00439082117252162,6.08735603019799e-10,"4"
"5911","ENSG00000274764","PRAMEF27",0.192540760643699,4.40915212334167,6.89348673279419,0.562110857753457,1.67582369017226e-22,8.5734626681724e-55,"1"
"5912","ENSG00000275774","HNRNPCL2",0.341792435455336,5.0506520917804,8.01196485466628,0.31094409299807,1.43194672727095e-28,1.12845245878013e-71,"1"
"5913","ENSG00000213516","RBMXL1",0.938148992081929,2.47274745802512,2.78269144161373,1.19215161676798e-12,7.67210275093204e-98,1.0693098424547e-123,"2"
"5914","ENSG00000117226","GBP3",0.723214172524753,1.12590525947338,0.440210140148841,2.41495767957744e-19,1.6896021091093e-47,1.62153271530968e-07,"3"
"5915","ENSG00000003393","ALS2",-0.114546707209682,0.0161999023282479,1.65679531543929,0.557292741459912,0.927007785253491,7.82942287459521e-60,"3"
"5916","ENSG00000162645","GBP2",0.00605411458849046,0.0881434032248739,-1.15086004458625,0.988960860329599,0.759650636121655,4.72697072679458e-06,"4"
"5917","ENSG00000126705","AHDC1",-2.12416470532034,-5.62976090481517,-5.74163422088136,9.46044951735444e-32,3.14316045335882e-51,6.31850236868002e-41,"5"
"5918","ENSG00000277058","HNRNPCL3",-0.07765623252815,4.07871539441885,6.7589465992839,0.583076573709778,9.8596563956462e-05,1.21099393448249e-10,"1"
"5919","ENSG00000174151","CYB561D1",-0.104531548507049,-0.128699764094327,-1.33759837559907,0.784662388687449,0.666984961311833,2.01569550537302e-06,"4"
"5920","ENSG00000156097","GPR61",0.146168512001389,0.353177942261417,3.18431578058854,0.607291770200036,0.553935395043609,9.64483569119956e-07,"3"
"5921","ENSG00000065135","GNAI3",-0.0661430915571571,0.176024954735421,1.0931476028968,0.681760227451774,0.0451595661023141,6.80264059868e-48,"3"
"5922","ENSG00000168765","GSTM4",-0.0175666191684786,-0.260036517617474,-1.21697532467596,0.9748009603247,0.509572521608811,0.00199314860891026,"4"
"5923","ENSG00000153904","DDAH1",0.321639284148436,1.25718473703124,0.588329273667389,1.38801320880557e-05,3.2246096708582e-80,7.9042810959929e-18,"3"
"5924","ENSG00000155380","SLC16A1",0.131817887709058,0.322974116837091,1.35971975499316,0.208853104457865,5.75244487677154e-05,3.71615008119692e-78,"3"
